date,branchcode,materialcode,sales_qty,stock_on_hand,intransit_qty,pending_po_qty,lead_time_days,stockout_flag
2023-03-22,GC02,SKU_D,45,437,87,94,8,0
2023-03-22,GC02,SKU_E,47,544,80,75,12,0
2023-03-22,GC03,SKU_A,56,543,104,57,12,0
2023-03-22,GC03,SKU_B,57,534,99,86,5,0
2023-03-22,GC03,SKU_C,39,263,143,63,13,0
2023-03-22,GC03,SKU_D,42,430,53,46,4,0
2023-03-22,GC03,SKU_E,51,445,98,35,13,0
2023-03-22,GC04,SKU_A,30,304,118,46,10,0
2023-03-22,GC04,SKU_B,49,305,70,57,8,0
2023-03-22,GC04,SKU_C,51,313,124,75,7,0
2023-03-22,GC04,SKU_D,40,743,59,33,3,0
2023-03-22,GC04,SKU_E,42,408,86,57,3,0
2023-03-22,GC05,SKU_A,47,564,94,57,7,0
2023-03-22,GC05,SKU_B,59,464,62,102,6,0
2023-03-22,GC05,SKU_C,54,466,89,75,8,0
2023-03-22,GC05,SKU_D,54,207,81,61,8,0
2023-03-22,GC05,SKU_E,33,489,96,41,10,0
2023-03-23,GC01,SKU_A,66,413,80,91,7,0
2023-03-23,GC01,SKU_B,50,526,145,101,7,0
2023-03-23,GC01,SKU_C,56,393,90,93,9,0
2023-03-23,GC01,SKU_D,47,487,17,66,6,0
2023-03-23,GC01,SKU_E,59,326,57,42,3,0
2023-03-23,GC02,SKU_A,31,384,73,73,3,0
2023-03-23,GC02,SKU_B,53,602,0,61,5,0
2023-03-23,GC02,SKU_C,41,304,95,47,7,0
2023-03-23,GC02,SKU_D,58,274,16,70,10,0
2023-03-23,GC02,SKU_E,50,239,139,25,5,0
2023-03-23,GC03,SKU_A,47,275,141,73,4,0
2023-03-23,GC03,SKU_B,53,503,82,80,13,0
2023-03-23,GC03,SKU_C,56,420,110,66,9,0
2023-03-23,GC03,SKU_D,71,505,66,56,6,0
2023-03-23,GC03,SKU_E,56,521,39,29,3,0
2023-03-23,GC04,SKU_A,62,144,151,30,13,0
2023-03-23,GC04,SKU_B,66,427,88,56,13,0
2023-03-23,GC04,SKU_C,47,496,50,43,8,0
2023-03-23,GC04,SKU_D,57,512,103,56,11,0
2023-03-23,GC04,SKU_E,40,433,132,79,6,0
2023-03-23,GC05,SKU_A,54,215,114,79,7,0
2023-03-23,GC05,SKU_B,66,150,81,51,8,0
2023-03-23,GC05,SKU_C,31,614,174,105,7,0
2023-03-23,GC05,SKU_D,66,259,53,63,7,0
2023-03-23,GC05,SKU_E,54,254,73,55,5,0
2023-03-24,GC01,SKU_A,40,251,45,69,3,0
2023-03-24,GC01,SKU_B,56,427,43,58,5,0
2023-03-24,GC01,SKU_C,61,349,51,82,8,0
2023-03-24,GC01,SKU_D,48,374,110,48,7,0
2023-03-24,GC01,SKU_E,67,417,62,6,3,0
2023-03-24,GC02,SKU_A,38,441,120,45,9,0
2023-03-24,GC02,SKU_B,60,444,60,78,6,0
2023-03-24,GC02,SKU_C,36,392,193,64,5,0
2023-03-24,GC02,SKU_D,49,338,104,69,12,0
2023-03-24,GC02,SKU_E,50,472,0,30,12,0
2023-03-24,GC03,SKU_A,66,497,98,58,11,0
2023-03-24,GC03,SKU_B,49,372,90,97,11,0
2023-03-24,GC03,SKU_C,53,581,0,65,4,0
2023-03-24,GC03,SKU_D,41,214,131,59,5,0
2023-03-24,GC03,SKU_E,55,468,38,45,4,0
2023-03-24,GC04,SKU_A,45,343,29,43,10,0
2023-03-24,GC04,SKU_B,47,252,33,69,11,0
2023-03-24,GC04,SKU_C,47,560,43,76,13,0
2023-03-24,GC04,SKU_D,45,212,115,91,7,0
2023-03-24,GC04,SKU_E,58,581,61,76,3,0
2023-03-24,GC05,SKU_A,57,341,105,41,7,0
2023-03-24,GC05,SKU_B,43,384,130,73,10,0
2023-03-24,GC05,SKU_C,72,427,43,76,13,0
2023-03-24,GC05,SKU_D,57,218,98,40,8,0
2023-03-24,GC05,SKU_E,56,199,93,38,11,0
2023-03-25,GC01,SKU_A,17,649,56,66,7,0
2023-03-25,GC01,SKU_B,61,205,133,46,13,0
2023-03-25,GC01,SKU_C,33,417,27,46,10,0
2023-03-25,GC01,SKU_D,36,611,114,58,12,0
2023-03-25,GC01,SKU_E,69,561,98,41,9,0
2023-03-25,GC02,SKU_A,55,505,127,58,3,0
2023-03-25,GC02,SKU_B,41,486,99,82,12,0
2023-03-25,GC02,SKU_C,33,425,83,21,3,0
2023-03-25,GC02,SKU_D,61,444,40,86,3,0
2023-03-25,GC02,SKU_E,69,315,107,47,11,0
2023-03-25,GC03,SKU_A,57,430,77,38,10,0
2023-03-25,GC03,SKU_B,44,531,39,21,10,0
2023-03-25,GC03,SKU_C,40,595,111,28,7,0
2023-03-25,GC03,SKU_D,60,642,86,44,8,0
2023-03-25,GC03,SKU_E,46,444,122,39,5,0
2023-03-25,GC04,SKU_A,64,596,72,64,13,0
2023-03-25,GC04,SKU_B,47,634,26,109,5,0
2023-03-25,GC04,SKU_C,48,484,132,45,6,0
2023-03-25,GC04,SKU_D,39,355,149,42,9,0
2023-03-25,GC04,SKU_E,49,320,139,33,10,0
2023-03-25,GC05,SKU_A,35,485,120,99,12,0
2023-03-25,GC05,SKU_B,63,466,115,84,4,0
2023-03-25,GC05,SKU_C,45,393,106,71,4,0
2023-03-25,GC05,SKU_D,50,246,102,61,11,0
2023-03-25,GC05,SKU_E,42,305,87,68,6,0
2023-03-26,GC01,SKU_A,30,582,92,91,7,0
2023-03-26,GC01,SKU_B,51,510,128,62,10,0
2023-03-26,GC01,SKU_C,40,363,86,65,3,0
2023-03-26,GC01,SKU_D,46,220,24,71,5,0
2023-03-26,GC01,SKU_E,56,534,103,50,4,0
2023-03-26,GC02,SKU_A,53,402,53,70,12,0
2023-03-26,GC02,SKU_B,43,420,68,62,11,0
2023-03-26,GC02,SKU_C,39,440,78,43,10,0
2023-03-26,GC02,SKU_D,29,495,79,57,9,0
2023-03-26,GC02,SKU_E,36,478,60,72,6,0
2023-03-26,GC03,SKU_A,48,660,90,60,3,0
2023-03-26,GC03,SKU_B,51,496,132,62,11,0
2023-03-26,GC03,SKU_C,51,455,52,53,3,0
2023-03-26,GC03,SKU_D,63,245,53,42,4,0
2023-03-26,GC03,SKU_E,30,418,63,81,6,0
2023-03-26,GC04,SKU_A,65,641,99,90,6,0
2023-03-26,GC04,SKU_B,46,165,114,76,13,0
2023-03-26,GC04,SKU_C,32,488,99,59,4,0
2023-03-26,GC04,SKU_D,63,388,102,50,5,0
2023-03-26,GC04,SKU_E,53,318,77,72,13,0
2023-03-26,GC05,SKU_A,72,411,97,66,11,0
2023-03-26,GC05,SKU_B,52,479,100,40,7,0
2023-03-26,GC05,SKU_C,44,299,57,59,12,0
2023-03-26,GC05,SKU_D,43,665,38,33,6,0
2023-03-26,GC05,SKU_E,39,507,108,63,6,0
2023-03-27,GC01,SKU_A,73,150,178,64,10,0
2023-03-27,GC01,SKU_B,62,449,16,20,3,0
2023-03-27,GC01,SKU_C,60,706,152,98,10,0
2023-03-27,GC01,SKU_D,72,510,15,65,4,0
2023-03-27,GC01,SKU_E,50,466,144,72,11,0
2023-03-27,GC02,SKU_A,46,461,39,39,8,0
2023-03-27,GC02,SKU_B,60,304,161,41,8,0
2023-03-27,GC02,SKU_C,27,526,125,53,11,0
2023-03-27,GC02,SKU_D,31,543,131,28,12,0
2023-03-27,GC02,SKU_E,40,283,92,43,10,0
2023-03-27,GC03,SKU_A,61,556,73,57,4,0
2023-03-27,GC03,SKU_B,45,420,123,75,6,0
2023-03-27,GC03,SKU_C,42,316,147,72,13,0
2023-03-27,GC03,SKU_D,70,315,118,36,13,0
2023-03-27,GC03,SKU_E,48,377,100,82,4,0
2023-03-27,GC04,SKU_A,60,376,73,83,13,0
2023-03-27,GC04,SKU_B,46,386,90,34,3,0
2023-03-27,GC04,SKU_C,48,446,74,50,3,0
2023-03-27,GC04,SKU_D,39,651,46,79,5,0
2023-03-27,GC04,SKU_E,51,539,80,66,10,0
2023-03-27,GC05,SKU_A,57,415,76,47,10,0
2023-03-27,GC05,SKU_B,59,543,125,96,8,0
2023-03-27,GC05,SKU_C,38,413,12,58,8,0
2023-03-27,GC05,SKU_D,44,495,96,8,9,0
2023-03-27,GC05,SKU_E,51,469,103,71,7,0
2023-03-28,GC01,SKU_A,36,464,65,27,6,0
2023-03-28,GC01,SKU_B,48,214,137,73,7,0
2023-03-28,GC01,SKU_C,42,501,132,58,9,0
2023-03-28,GC01,SKU_D,58,458,112,50,8,0
2023-03-28,GC01,SKU_E,44,570,113,62,12,0
2023-03-28,GC02,SKU_A,56,554,105,53,13,0
2023-03-28,GC02,SKU_B,66,362,51,57,9,0
2023-03-28,GC02,SKU_C,29,782,62,74,5,0
2023-03-28,GC02,SKU_D,52,406,102,78,10,0
2023-03-28,GC02,SKU_E,52,202,89,42,9,0
2023-03-28,GC03,SKU_A,47,634,82,81,12,0
2023-03-28,GC03,SKU_B,67,372,84,67,7,0
2023-03-28,GC03,SKU_C,66,333,110,63,13,0
2023-03-28,GC03,SKU_D,57,467,75,86,7,0
2023-03-28,GC03,SKU_E,55,423,77,85,8,0
2023-03-28,GC04,SKU_A,44,682,98,82,13,0
2023-03-28,GC04,SKU_B,63,606,101,39,11,0
2023-03-28,GC04,SKU_C,40,328,27,38,8,0
2023-03-28,GC04,SKU_D,41,355,129,38,8,0
2023-03-28,GC04,SKU_E,28,329,75,61,4,0
2023-03-28,GC05,SKU_A,74,477,103,84,6,0
2023-03-28,GC05,SKU_B,31,427,44,92,13,0
2023-03-28,GC05,SKU_C,39,348,130,73,3,0
2023-03-28,GC05,SKU_D,38,411,61,40,8,0
2023-03-28,GC05,SKU_E,34,484,45,42,3,0
2023-03-29,GC01,SKU_A,46,474,120,46,7,0
2023-03-29,GC01,SKU_B,55,274,130,65,11,0
2023-03-29,GC01,SKU_C,42,495,50,79,5,0
2023-03-29,GC01,SKU_D,53,332,78,66,4,0
2023-03-29,GC01,SKU_E,36,394,64,30,12,0
2023-03-29,GC02,SKU_A,69,511,64,84,10,0
2023-03-29,GC02,SKU_B,57,332,83,70,3,0
2023-03-29,GC02,SKU_C,29,495,80,38,4,0
2023-03-29,GC02,SKU_D,50,235,91,45,9,0
2023-03-29,GC02,SKU_E,51,648,222,57,7,0
2023-03-29,GC03,SKU_A,68,353,76,55,4,0
2023-03-29,GC03,SKU_B,51,364,79,56,4,0
2023-03-29,GC03,SKU_C,51,367,95,31,13,0
2023-03-29,GC03,SKU_D,69,499,72,78,9,0
2023-03-29,GC03,SKU_E,37,422,59,50,4,0
2023-03-29,GC04,SKU_A,48,177,78,51,5,0
2023-03-29,GC04,SKU_B,42,279,100,49,11,0
2023-03-29,GC04,SKU_C,54,428,90,75,8,0
2023-03-29,GC04,SKU_D,56,381,103,40,3,0
2023-03-29,GC04,SKU_E,60,675,141,80,4,0
2023-03-29,GC05,SKU_A,52,299,52,57,13,0
2023-03-29,GC05,SKU_B,42,631,105,102,11,0
2023-03-29,GC05,SKU_C,55,209,122,67,12,0
2023-03-29,GC05,SKU_D,54,239,42,81,7,0
2023-03-29,GC05,SKU_E,49,361,75,60,3,0
2023-03-30,GC01,SKU_A,49,151,53,102,9,0
2023-03-30,GC01,SKU_B,60,130,101,69,13,0
2023-03-30,GC01,SKU_C,55,216,100,45,12,0
2023-03-30,GC01,SKU_D,49,310,95,78,8,0
2023-03-30,GC01,SKU_E,61,533,114,63,12,0
2023-03-30,GC02,SKU_A,57,495,24,49,8,0
2023-03-30,GC02,SKU_B,50,702,149,36,10,0
2023-03-30,GC02,SKU_C,56,503,52,58,6,0
2023-03-30,GC02,SKU_D,42,596,48,76,3,0
2023-03-30,GC02,SKU_E,51,389,93,28,9,0
2023-03-30,GC03,SKU_A,45,477,31,55,3,0
2023-03-30,GC03,SKU_B,43,296,96,33,11,0
2023-03-30,GC03,SKU_C,49,536,110,70,5,0
2023-03-30,GC03,SKU_D,38,653,114,55,12,0
2023-03-30,GC03,SKU_E,47,542,130,68,5,0
2023-03-30,GC04,SKU_A,0,0,60,93,13,1
2023-03-30,GC04,SKU_B,60,484,94,71,13,0
2023-03-30,GC04,SKU_C,41,358,101,27,10,0
2023-03-30,GC04,SKU_D,44,321,78,14,9,0
2023-03-30,GC04,SKU_E,54,492,37,33,6,0
2023-03-30,GC05,SKU_A,36,561,45,27,13,0
2023-03-30,GC05,SKU_B,55,90,41,46,6,0
2023-03-30,GC05,SKU_C,33,519,101,57,6,0
2023-03-30,GC05,SKU_D,57,507,41,72,7,0
2023-03-30,GC05,SKU_E,31,462,30,92,10,0
2023-03-31,GC01,SKU_A,36,472,24,38,10,0
2023-03-31,GC01,SKU_B,36,224,0,83,12,0
2023-03-31,GC01,SKU_C,55,335,65,94,9,0
2023-03-31,GC01,SKU_D,67,415,135,77,7,0
2023-03-31,GC01,SKU_E,44,226,56,10,10,0
2023-03-31,GC02,SKU_A,47,184,79,61,8,0
2023-03-31,GC02,SKU_B,62,385,202,29,10,0
2023-03-31,GC02,SKU_C,41,427,83,69,13,0
2023-03-31,GC02,SKU_D,38,351,91,68,3,0
2023-03-31,GC02,SKU_E,45,223,81,14,5,0
2023-03-31,GC03,SKU_A,50,385,106,71,13,0
2023-03-31,GC03,SKU_B,56,320,102,97,10,0
2023-03-31,GC03,SKU_C,48,345,125,35,4,0
2023-03-31,GC03,SKU_D,53,398,72,86,12,0
2023-03-31,GC03,SKU_E,30,609,76,24,11,0
2023-03-31,GC04,SKU_A,58,182,117,33,6,0
2023-03-31,GC04,SKU_B,65,152,118,71,5,0
2023-03-31,GC04,SKU_C,48,278,62,75,10,0
2023-03-31,GC04,SKU_D,50,238,1,37,11,0
2023-03-31,GC04,SKU_E,44,455,125,77,3,0
2023-03-31,GC05,SKU_A,50,365,70,71,10,0
2023-03-31,GC05,SKU_B,43,480,117,30,4,0
2023-03-31,GC05,SKU_C,43,773,68,29,9,0
2023-03-31,GC05,SKU_D,54,334,55,26,6,0
2023-03-31,GC05,SKU_E,62,255,85,47,12,0
2023-04-01,GC01,SKU_A,50,432,68,55,10,0
2023-04-01,GC01,SKU_B,53,290,38,70,10,0
2023-04-01,GC01,SKU_C,36,511,77,40,7,0
2023-04-01,GC01,SKU_D,54,318,115,54,9,0
2023-04-01,GC01,SKU_E,38,529,83,57,9,0
2023-04-01,GC02,SKU_A,59,457,85,38,4,0
2023-04-01,GC02,SKU_B,51,450,70,72,11,0
2023-04-01,GC02,SKU_C,55,407,100,36,6,0
2023-04-01,GC02,SKU_D,55,335,105,72,3,0
2023-04-01,GC02,SKU_E,51,539,34,36,10,0
2023-04-01,GC03,SKU_A,54,220,113,88,3,0
2023-04-01,GC03,SKU_B,47,100,81,121,3,0
2023-04-01,GC03,SKU_C,27,237,102,59,8,0
2023-04-01,GC03,SKU_D,58,466,80,78,13,0
2023-04-01,GC03,SKU_E,52,458,73,89,11,0
2023-04-01,GC04,SKU_A,61,319,85,40,10,0
2023-04-01,GC04,SKU_B,62,435,69,64,13,0
2023-04-01,GC04,SKU_C,53,297,1,65,9,0
2023-04-01,GC04,SKU_D,54,556,140,100,4,0
2023-04-01,GC04,SKU_E,56,483,77,32,13,0
2023-04-01,GC05,SKU_A,46,454,51,39,4,0
2023-04-01,GC05,SKU_B,43,358,128,69,12,0
2023-04-01,GC05,SKU_C,64,450,104,36,9,0
2023-04-01,GC05,SKU_D,40,315,89,64,4,0
2023-04-01,GC05,SKU_E,41,491,78,57,8,0
2023-04-02,GC01,SKU_A,50,534,56,77,5,0
2023-04-02,GC01,SKU_B,37,494,101,36,8,0
2023-04-02,GC01,SKU_C,62,620,51,54,8,0
2023-04-02,GC01,SKU_D,40,547,97,82,12,0
2023-04-02,GC01,SKU_E,44,623,89,54,13,0
2023-04-02,GC02,SKU_A,46,808,76,42,9,0
2023-04-02,GC02,SKU_B,47,587,119,28,6,0
2023-04-02,GC02,SKU_C,44,395,135,41,6,0
2023-04-02,GC02,SKU_D,55,415,77,53,5,0
2023-04-02,GC02,SKU_E,51,490,58,63,6,0
2023-04-02,GC03,SKU_A,64,506,94,72,9,0
2023-04-02,GC03,SKU_B,71,298,98,69,3,0
2023-04-02,GC03,SKU_C,41,410,75,49,8,0
2023-04-02,GC03,SKU_D,53,346,38,69,11,0
2023-04-02,GC03,SKU_E,57,470,64,44,13,0
2023-04-02,GC04,SKU_A,50,462,78,76,8,0
2023-04-02,GC04,SKU_B,44,413,147,55,3,0
2023-04-02,GC04,SKU_C,37,267,45,52,3,0
2023-04-02,GC04,SKU_D,55,306,130,45,3,0
2023-04-02,GC04,SKU_E,51,410,46,65,10,0
2023-04-02,GC05,SKU_A,53,280,113,75,8,0
2023-04-02,GC05,SKU_B,48,175,60,85,6,0
2023-04-02,GC05,SKU_C,63,414,88,68,3,0
2023-04-02,GC05,SKU_D,54,406,133,76,11,0
2023-04-02,GC05,SKU_E,56,274,113,79,11,0
2023-04-03,GC01,SKU_A,35,564,113,72,5,0
2023-04-03,GC01,SKU_B,50,212,55,83,10,0
2023-04-03,GC01,SKU_C,48,227,135,78,4,0
2023-04-03,GC01,SKU_D,47,530,96,76,8,0
2023-04-03,GC01,SKU_E,42,172,116,47,3,0
2023-04-03,GC02,SKU_A,58,455,99,47,11,0
2023-04-03,GC02,SKU_B,46,570,72,41,9,0
2023-04-03,GC02,SKU_C,33,494,68,48,10,0
2023-04-03,GC02,SKU_D,43,422,71,77,13,0
2023-04-03,GC02,SKU_E,36,419,90,47,10,0
2023-04-03,GC03,SKU_A,56,407,79,23,7,0
2023-04-03,GC03,SKU_B,48,477,81,64,13,0
2023-04-03,GC03,SKU_C,53,284,119,52,4,0
2023-04-03,GC03,SKU_D,51,523,77,48,4,0
2023-04-03,GC03,SKU_E,49,528,123,60,8,0
2023-04-03,GC04,SKU_A,47,554,194,68,10,0
2023-04-03,GC04,SKU_B,36,510,118,30,10,0
2023-04-03,GC04,SKU_C,26,436,87,110,7,0
2023-04-03,GC04,SKU_D,66,350,87,67,11,0
2023-04-03,GC04,SKU_E,57,265,114,53,5,0
2023-04-03,GC05,SKU_A,54,263,46,24,5,0
2023-04-03,GC05,SKU_B,71,506,66,46,7,0
2023-04-03,GC05,SKU_C,29,398,92,84,10,0
2023-04-03,GC05,SKU_D,46,385,66,55,10,0
2023-04-03,GC05,SKU_E,45,393,75,62,11,0
2023-04-04,GC01,SKU_A,49,377,49,63,6,0
2023-04-04,GC01,SKU_B,44,516,77,52,9,0
2023-04-04,GC01,SKU_C,38,407,172,44,8,0
2023-04-04,GC01,SKU_D,40,307,86,83,10,0
2023-04-04,GC01,SKU_E,51,575,102,17,7,0
2023-04-04,GC02,SKU_A,54,362,45,36,9,0
2023-04-04,GC02,SKU_B,30,528,30,41,12,0
2023-04-04,GC02,SKU_C,54,543,63,46,3,0
2023-04-04,GC02,SKU_D,42,413,109,25,10,0
2023-04-04,GC02,SKU_E,44,293,93,28,5,0
2023-04-04,GC03,SKU_A,47,665,57,41,5,0
2023-04-04,GC03,SKU_B,60,523,49,56,8,0
2023-04-04,GC03,SKU_C,50,338,109,76,9,0
2023-04-04,GC03,SKU_D,44,387,139,75,10,0
2023-04-04,GC03,SKU_E,43,384,147,40,9,0
2023-04-04,GC04,SKU_A,42,296,70,84,11,0
2023-04-04,GC04,SKU_B,49,275,46,53,8,0
2023-04-04,GC04,SKU_C,54,606,97,52,5,0
2023-04-04,GC04,SKU_D,49,224,83,63,8,0
2023-04-04,GC04,SKU_E,52,374,60,85,4,0
2023-04-04,GC05,SKU_A,41,294,62,98,4,0
2023-04-04,GC05,SKU_B,39,284,39,54,8,0
2023-04-04,GC05,SKU_C,39,567,92,85,10,0
2023-04-04,GC05,SKU_D,56,331,84,58,9,0
2023-04-04,GC05,SKU_E,42,492,80,44,7,0
2023-04-05,GC01,SKU_A,39,411,83,60,12,0
2023-04-05,GC01,SKU_B,56,442,71,71,13,0
2023-04-05,GC01,SKU_C,63,404,72,39,6,0
2023-04-05,GC01,SKU_D,53,480,80,68,13,0
2023-04-05,GC01,SKU_E,46,495,90,62,8,0
2023-04-05,GC02,SKU_A,24,378,104,35,13,0
2023-04-05,GC02,SKU_B,52,433,71,58,7,0
2023-04-05,GC02,SKU_C,46,551,95,50,3,0
2023-04-05,GC02,SKU_D,50,378,118,36,3,0
2023-04-05,GC02,SKU_E,52,361,102,59,9,0
2023-04-05,GC03,SKU_A,59,547,106,87,12,0
2023-04-05,GC03,SKU_B,28,437,48,50,3,0
2023-04-05,GC03,SKU_C,35,366,37,69,11,0
2023-04-05,GC03,SKU_D,53,349,82,81,5,0
2023-04-05,GC03,SKU_E,46,192,66,43,4,0
2023-04-05,GC04,SKU_A,28,443,76,91,12,0
2023-04-05,GC04,SKU_B,50,336,89,33,6,0
2023-04-05,GC04,SKU_C,35,257,72,83,10,0
2023-04-05,GC04,SKU_D,59,441,48,39,9,0
2023-04-05,GC04,SKU_E,41,371,177,63,6,0
2023-04-05,GC05,SKU_A,31,421,123,82,6,0
2023-04-05,GC05,SKU_B,38,451,62,33,10,0
2023-04-05,GC05,SKU_C,56,282,44,79,9,0
2023-04-05,GC05,SKU_D,33,163,61,52,5,0
2023-04-05,GC05,SKU_E,51,590,107,55,11,0
2023-04-06,GC01,SKU_A,71,434,105,39,6,0
2023-04-06,GC01,SKU_B,49,283,54,80,6,0
2023-04-06,GC01,SKU_C,61,433,73,10,6,0
2023-04-06,GC01,SKU_D,67,395,44,44,10,0
2023-04-06,GC01,SKU_E,32,367,102,63,12,0
2023-04-06,GC02,SKU_A,53,375,141,93,4,0
2023-04-06,GC02,SKU_B,55,443,125,63,10,0
2023-04-06,GC02,SKU_C,61,649,95,69,13,0
2023-04-06,GC02,SKU_D,52,497,29,65,13,0
2023-04-06,GC02,SKU_E,28,457,104,56,6,0
2023-04-06,GC03,SKU_A,26,190,97,110,8,0
2023-04-06,GC03,SKU_B,58,562,74,80,11,0
2023-04-06,GC03,SKU_C,56,602,115,81,9,0
2023-04-06,GC03,SKU_D,55,146,46,54,12,0
2023-04-06,GC03,SKU_E,44,441,56,32,13,0
2023-04-06,GC04,SKU_A,39,386,58,63,13,0
2023-04-06,GC04,SKU_B,57,292,101,30,6,0
2023-04-06,GC04,SKU_C,27,568,72,61,10,0
2023-04-06,GC04,SKU_D,35,458,40,36,8,0
2023-04-06,GC04,SKU_E,51,575,95,53,8,0
2023-04-06,GC05,SKU_A,48,348,163,54,11,0
2023-04-06,GC05,SKU_B,59,533,41,49,9,0
2023-04-06,GC05,SKU_C,46,295,120,69,3,0
2023-04-06,GC05,SKU_D,31,485,104,67,9,0
2023-04-06,GC05,SKU_E,51,435,131,6,7,0
2023-04-07,GC01,SKU_A,60,293,158,33,7,0
2023-04-07,GC01,SKU_B,41,481,51,38,11,0
2023-04-07,GC01,SKU_C,67,205,99,63,13,0
2023-04-07,GC01,SKU_D,55,534,166,55,4,0
2023-04-07,GC01,SKU_E,61,164,53,58,12,0
2023-04-07,GC02,SKU_A,71,427,87,83,10,0
2023-04-07,GC02,SKU_B,41,370,75,71,9,0
2023-04-07,GC02,SKU_C,78,388,86,63,11,0
2023-04-07,GC02,SKU_D,42,320,113,53,3,0
2023-04-07,GC02,SKU_E,69,633,99,35,5,0
2023-04-07,GC03,SKU_A,45,187,117,47,11,0
2023-04-07,GC03,SKU_B,48,284,152,46,13,0
2023-04-07,GC03,SKU_C,47,518,69,74,4,0
2023-04-07,GC03,SKU_D,44,668,114,47,8,0
2023-04-07,GC03,SKU_E,44,346,108,57,8,0
2023-04-07,GC04,SKU_A,50,137,108,85,9,0
2023-04-07,GC04,SKU_B,41,257,43,55,10,0
2023-04-07,GC04,SKU_C,48,435,83,5,12,0
2023-04-07,GC04,SKU_D,44,414,115,60,8,0
2023-04-07,GC04,SKU_E,59,495,71,69,6,0
2023-04-07,GC05,SKU_A,47,351,94,44,10,0
2023-04-07,GC05,SKU_B,59,266,96,50,6,0
2023-04-07,GC05,SKU_C,64,318,79,45,5,0
2023-04-07,GC05,SKU_D,48,345,90,75,6,0
2023-04-07,GC05,SKU_E,57,304,88,26,10,0
2023-04-08,GC01,SKU_A,49,460,86,38,8,0
2023-04-08,GC01,SKU_B,30,396,78,74,6,0
2023-04-08,GC01,SKU_C,59,235,155,43,11,0
2023-04-08,GC01,SKU_D,47,310,107,55,12,0
2023-04-08,GC01,SKU_E,52,634,132,50,10,0
2023-04-08,GC02,SKU_A,57,487,115,60,10,0
2023-04-08,GC02,SKU_B,43,505,72,29,6,0
2023-04-08,GC02,SKU_C,60,388,60,77,5,0
2023-04-08,GC02,SKU_D,61,331,151,54,3,0
2023-04-08,GC02,SKU_E,64,506,150,44,11,0
2023-04-08,GC03,SKU_A,36,385,53,43,12,0
2023-04-08,GC03,SKU_B,46,460,49,45,12,0
2023-04-08,GC03,SKU_C,43,592,72,66,5,0
2023-04-08,GC03,SKU_D,69,299,64,79,5,0
2023-04-08,GC03,SKU_E,69,438,89,62,5,0
2023-04-08,GC04,SKU_A,41,440,87,48,5,0
2023-04-08,GC04,SKU_B,54,256,70,18,7,0
2023-04-08,GC04,SKU_C,51,389,149,43,11,0
2023-04-08,GC04,SKU_D,36,493,148,91,5,0
2023-04-08,GC04,SKU_E,44,422,67,43,12,0
2023-04-08,GC05,SKU_A,45,181,82,33,11,0
2023-04-08,GC05,SKU_B,50,349,76,33,6,0
2023-04-08,GC05,SKU_C,67,339,42,108,8,0
2023-04-08,GC05,SKU_D,54,355,146,30,10,0
2023-04-08,GC05,SKU_E,49,487,88,53,7,0
2023-04-09,GC01,SKU_A,46,357,122,74,3,0
2023-04-09,GC01,SKU_B,60,421,175,58,13,0
2023-04-09,GC01,SKU_C,55,563,89,47,5,0
2023-04-09,GC01,SKU_D,48,448,20,87,9,0
2023-04-09,GC01,SKU_E,36,282,126,58,12,0
2023-04-09,GC02,SKU_A,55,220,65,62,8,0
2023-04-09,GC02,SKU_B,51,313,79,76,5,0
2023-04-09,GC02,SKU_C,41,353,35,103,3,0
2023-04-09,GC02,SKU_D,58,373,63,79,13,0
2023-04-09,GC02,SKU_E,46,456,83,53,11,0
2023-04-09,GC03,SKU_A,58,259,85,44,9,0
2023-04-09,GC03,SKU_B,54,163,118,72,3,0
2023-04-09,GC03,SKU_C,54,399,98,50,4,0
2023-04-09,GC03,SKU_D,42,397,155,63,3,0
2023-04-09,GC03,SKU_E,35,201,114,41,8,0
2023-04-09,GC04,SKU_A,47,585,56,40,7,0
2023-04-09,GC04,SKU_B,61,394,131,62,10,0
2023-04-09,GC04,SKU_C,46,367,130,81,3,0
2023-04-09,GC04,SKU_D,51,519,75,57,11,0
2023-04-09,GC04,SKU_E,53,698,35,94,7,0
2023-04-09,GC05,SKU_A,41,431,118,53,6,0
2023-04-09,GC05,SKU_B,51,680,90,24,6,0
2023-04-09,GC05,SKU_C,49,256,76,40,9,0
2023-04-09,GC05,SKU_D,62,433,86,76,9,0
2023-04-09,GC05,SKU_E,58,376,43,61,13,0
2023-04-10,GC01,SKU_A,49,395,91,35,8,0
2023-04-10,GC01,SKU_B,25,391,126,26,13,0
2023-04-10,GC01,SKU_C,56,321,103,89,6,0
2023-04-10,GC01,SKU_D,55,621,98,46,7,0
2023-04-10,GC01,SKU_E,43,425,88,41,3,0
2023-04-10,GC02,SKU_A,55,414,119,64,3,0
2023-04-10,GC02,SKU_B,45,461,76,66,10,0
2023-04-10,GC02,SKU_C,38,609,50,41,6,0
2023-04-10,GC02,SKU_D,64,391,70,36,12,0
2023-04-10,GC02,SKU_E,52,341,35,75,7,0
2023-04-10,GC03,SKU_A,54,343,30,52,7,0
2023-04-10,GC03,SKU_B,55,273,104,39,12,0
2023-04-10,GC03,SKU_C,48,492,144,75,13,0
